source_id,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,activity,activity_units,created_date,modified_date,source_name,source_type,lat,lon,other1,other2,other3,other4,other5,other6,other7,other1_def,other2_def,other3_def,other4_def,other5_def,other6_def,other7_def,geometry_ref
18653476,BRA,aluminum,2020-11-01 00:00:00,2020-11-30 00:00:00,month,ch4,,,field_not_modeled,3500000,T of aluminum,1,595374,T of aluminum,2023-10-12 00:00:00,,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22531277,134145.29023457,0.21436257,127625.82912917,66579.97709851,0.0109502,0.11182889,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2020-11-01 00:00:00,2020-11-30 00:00:00,month,n2o,,,field_not_modeled,3500000,T of aluminum,1,595374,T of aluminum,2023-10-12 00:00:00,,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22531277,134145.29023457,0.21436257,127625.82912917,66579.97709851,0.0109502,0.11182889,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2020-11-01 00:00:00,2020-11-30 00:00:00,month,co2e_100yr,127626,,,3500000,T of aluminum,1,595374,T of aluminum,2023-10-12 00:00:00,,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22531277,134145.29023457,0.21436257,127625.82912917,66579.97709851,0.0109502,0.11182889,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2020-11-01 00:00:00,2020-11-30 00:00:00,month,co2e_20yr,127626,,,3500000,T of aluminum,1,595374,T of aluminum,2023-10-12 00:00:00,,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22531277,134145.29023457,0.21436257,127625.82912917,66579.97709851,0.0109502,0.11182889,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2020-12-01 00:00:00,2020-12-31 00:00:00,month,co2,138706,0.21436257,T of CO2 per T of aluminum,3500000,T of aluminum,1,647064,T of aluminum,2023-10-12 00:00:00,,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22531277,145791.79555828,0.21436257,138706.31429415,72360.45628174,0.0109502,0.11182889,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2020-12-01 00:00:00,2020-12-31 00:00:00,month,ch4,,,field_not_modeled,3500000,T of aluminum,1,647064,T of aluminum,2023-10-12 00:00:00,,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22531277,145791.79555828,0.21436257,138706.31429415,72360.45628174,0.0109502,0.11182889,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2020-12-01 00:00:00,2020-12-31 00:00:00,month,n2o,,,field_not_modeled,3500000,T of aluminum,1,647064,T of aluminum,2023-10-12 00:00:00,,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22531277,145791.79555828,0.21436257,138706.31429415,72360.45628174,0.0109502,0.11182889,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2020-12-01 00:00:00,2020-12-31 00:00:00,month,co2e_100yr,138706,,,3500000,T of aluminum,1,647064,T of aluminum,2023-10-12 00:00:00,,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22531277,145791.79555828,0.21436257,138706.31429415,72360.45628174,0.0109502,0.11182889,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2020-12-01 00:00:00,2020-12-31 00:00:00,month,co2e_20yr,138706,,,3500000,T of aluminum,1,647064,T of aluminum,2023-10-12 00:00:00,,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22531277,145791.79555828,0.21436257,138706.31429415,72360.45628174,0.0109502,0.11182889,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2021-01-01 00:00:00,2021-01-31 00:00:00,month,co2,132474,0.20998571,T of CO2 per T of aluminum,3500000,T of aluminum,1,630872,T of aluminum,2023-10-12 00:00:00,,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22071233,139241.20317705,0.20998571,132474.08070264,69109.21809096,0.01072662,0.10954557,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2021-01-01 00:00:00,2021-01-31 00:00:00,month,ch4,,,field_not_modeled,3500000,T of aluminum,1,630872,T of aluminum,2023-10-12 00:00:00,,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22071233,139241.20317705,0.20998571,132474.08070264,69109.21809096,0.01072662,0.10954557,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2021-01-01 00:00:00,2021-01-31 00:00:00,month,n2o,,,field_not_modeled,3500000,T of aluminum,1,630872,T of aluminum,2023-10-12 00:00:00,,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22071233,139241.20317705,0.20998571,132474.08070264,69109.21809096,0.01072662,0.10954557,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2021-01-01 00:00:00,2021-01-31 00:00:00,month,co2e_100yr,132474,,,3500000,T of aluminum,1,630872,T of aluminum,2023-10-12 00:00:00,,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22071233,139241.20317705,0.20998571,132474.08070264,69109.21809096,0.01072662,0.10954557,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2021-01-01 00:00:00,2021-01-31 00:00:00,month,co2e_20yr,132474,,,3500000,T of aluminum,1,630872,T of aluminum,2023-10-12 00:00:00,,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22071233,139241.20317705,0.20998571,132474.08070264,69109.21809096,0.01072662,0.10954557,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2021-03-01 00:00:00,2021-03-31 00:00:00,month,co2,138228,0.20998571,T of CO2 per T of aluminum,3500000,T of aluminum,1,658274,T of aluminum,2023-10-12 00:00:00,,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22071233,145289.19225878,0.20998571,138228.137515,72111.00051544,0.01072662,0.10954557,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2021-03-01 00:00:00,2021-03-31 00:00:00,month,ch4,,,field_not_modeled,3500000,T of aluminum,1,658274,T of aluminum,2023-10-12 00:00:00,,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22071233,145289.19225878,0.20998571,138228.137515,72111.00051544,0.01072662,0.10954557,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2021-03-01 00:00:00,2021-03-31 00:00:00,month,n2o,,,field_not_modeled,3500000,T of aluminum,1,658274,T of aluminum,2023-10-12 00:00:00,,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22071233,145289.19225878,0.20998571,138228.137515,72111.00051544,0.01072662,0.10954557,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2021-03-01 00:00:00,2021-03-31 00:00:00,month,co2e_100yr,138228,,,3500000,T of aluminum,1,658274,T of aluminum,2023-10-12 00:00:00,,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22071233,145289.19225878,0.20998571,138228.137515,72111.00051544,0.01072662,0.10954557,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2021-03-01 00:00:00,2021-03-31 00:00:00,month,co2e_20yr,138228,,,3500000,T of aluminum,1,658274,T of aluminum,2023-10-12 00:00:00,,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22071233,145289.19225878,0.20998571,138228.137515,72111.00051544,0.01072662,0.10954557,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2021-04-01 00:00:00,2021-04-30 00:00:00,month,co2,129989,0.20998571,T of CO2 per T of aluminum,3500000,T of aluminum,1,619039,T of aluminum,2023-10-12 00:00:00,,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22071233,136629.57152812,0.20998571,129989.37435185,67812.99386221,0.01072662,0.10954557,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2021-04-01 00:00:00,2021-04-30 00:00:00,month,ch4,,,field_not_modeled,3500000,T of aluminum,1,619039,T of aluminum,2023-10-12 00:00:00,,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22071233,136629.57152812,0.20998571,129989.37435185,67812.99386221,0.01072662,0.10954557,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2021-04-01 00:00:00,2021-04-30 00:00:00,month,n2o,,,field_not_modeled,3500000,T of aluminum,1,619039,T of aluminum,2023-10-12 00:00:00,,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22071233,136629.57152812,0.20998571,129989.37435185,67812.99386221,0.01072662,0.10954557,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2021-04-01 00:00:00,2021-04-30 00:00:00,month,co2e_100yr,129989,,,3500000,T of aluminum,1,619039,T of aluminum,2023-10-12 00:00:00,,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22071233,136629.57152812,0.20998571,129989.37435185,67812.99386221,0.01072662,0.10954557,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2021-04-01 00:00:00,2021-04-30 00:00:00,month,co2e_20yr,129989,,,3500000,T of aluminum,1,619039,T of aluminum,2023-10-12 00:00:00,,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22071233,136629.57152812,0.20998571,129989.37435185,67812.99386221,0.01072662,0.10954557,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2021-05-01 00:00:00,2021-05-31 00:00:00,month,co2,141497,0.20998571,T of CO2 per T of aluminum,3500000,T of aluminum,1,673843,T of aluminum,2023-10-12 00:00:00,,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22071233,148725.54969158,0.20998571,141497.48797657,73816.55871117,0.01072662,0.10954557,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2021-05-01 00:00:00,2021-05-31 00:00:00,month,ch4,,,field_not_modeled,3500000,T of aluminum,1,673843,T of aluminum,2023-10-12 00:00:00,,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22071233,148725.54969158,0.20998571,141497.48797657,73816.55871117,0.01072662,0.10954557,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2021-05-01 00:00:00,2021-05-31 00:00:00,month,n2o,,,field_not_modeled,3500000,T of aluminum,1,673843,T of aluminum,2023-10-12 00:00:00,,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22071233,148725.54969158,0.20998571,141497.48797657,73816.55871117,0.01072662,0.10954557,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2021-05-01 00:00:00,2021-05-31 00:00:00,month,co2e_100yr,141497,,,3500000,T of aluminum,1,673843,T of aluminum,2023-10-12 00:00:00,,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22071233,148725.54969158,0.20998571,141497.48797657,73816.55871117,0.01072662,0.10954557,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
